text,label,num_label
কুয়াশাচ্ছন্ন দুপুর এবং অলস নিঃশ্বাস নেয়,Compound,2
"লগগুলি ভারী ছিল, তাই সেগুলিকে লাঠির উপর রাখা হয়েছিল",Compound,2
দুর্ঘটনাটি ঘটে কিন্তু এটি মস্কো থেকে পাঁচশ এগারো কিলোমিটার দূরে,Compound,2
যখন তুমি আমার সাথে থাকতে তখন সারাদিন আমাকে হাসাতে।,Complex,1
যেটুকু তে জীবন ভাল হবে না সেটুকু মানুষ বিশ্বাস করে,Complex,1
যখন আমরা বীরদের শোষণকে স্মরণ করি তখন প্রশংসা ও করি,Complex,1
যখন বৃদ্ধদের প্রথমে সরিয়ে নেওয়া হয়েছে তখন শিশুদেরও প্রথমে সরিয়ে নেওয়া হয়েছে,Complex,1
যখন কলিংবেল বেজে উঠবে তখন তোমাকে বাড়ি যেতে হবে,Complex,1
যখন অভিনয়শিল্পীদের প্রশংসা করতে লাগলো তখন তাদের সত্যিকারের শিল্পী মনে হয়,Complex,1
যদিও তুমি আমাকে বলেছিলে যে তুমি তাড়াতাড়ি আসবে,Complex,1
যখন বাতাস প্রবাহিত হয় তখন মেঘ দ্রুত আকাশ জুড়ে দৌড়ে,Complex,1
"যদিও শীঘ্রই শেষ হবে বলে, তবে শীঘ্রই কাজটি সম্পন্ন হয় না",Complex,1
যখন ধোঁয়া বের হয় তখন পাইপ থেকে চিমনি পর্যন্ত যায়,Complex,1
যে মিথ্যা বলে সে ঘুষ নেয়,Complex,1
যখন কুয়াশাচ্ছন্ন দুপুর তখন অলস নিঃশ্বাস নেয়,Complex,1
"যেহেতু লগগুলি ভারী ছিল, সেহেতু সেগুলিকে লাঠির উপর রাখা হয়েছিল",Complex,1
যখন দুর্ঘটনাটি ঘটে তখন এটি মস্কো থেকে পাঁচশ এগারো কিলোমিটার দূরে,Complex,1
আমরা আমাদের উঠোনে একটি নতুন দোল তৈরি করেছি,Simple,0
এই পরিকল্পনাগুলির জন্য সমস্ত সমর্থন প্রয়োজন,Simple,0
বাবা উত্তর দিলেন আপনি এই ধরনের কাজের জন্য ছোট,Simple,0
ওয়াশার জলে বিশুদ্ধকরণের পদ্ধতিগুলি নিখুঁত হয়ে উঠছে,Simple,0
বসন্তের সূর্য উজ্জ্বলভাবে জ্বললে পাখিরা গান গায়,Simple,0
আমাদের মেঝেতে আসলেই অ্যাপার্টমেন্টের দরজা খোলা হবে,Simple,0
"দূর থেকে, জলের উপর ভাসমান ফুলগুলি দৃশ্যমান ছিল",Simple,0
"তারাসের ছেলেরা নেমে এসেছিল, যারা বার্সায় পড়াশোনা করেছিল",Simple,1
আমরা প্রচারণার সমস্ত অসুবিধা আগে থেকেই দেখেছিলাম,Simple,0
সেই ধার্মিক ব্যক্তিকে ছাড়া গ্রাম দাঁড়ায় না।,Simple,0
আমার জিনিসগুলো ছেড়ে দেওয়ার কারনে আমাকে বকাঝকা করে,Simple,0
একটি ওয়েবসাইট তৈরি করা অনেক কাজের মত মনে হয়,Simple,0
সে এসেও দেখা হয়নি,Simple,0
বুদ্ধিমান ছেল্টি লেখা পড়ায় ভালো,Simple,0
বৃষ্টি হচ্ছে তোমরা বাড়ি যাও,Simple,0
